ANIO_DENUNCIA;ANIO_HECHO;CAPTURA;CONDENA;DELITO;DEPARTAMENTO;GRUPO_EDAD_VICTIMA;HOMICIDIO_DOLOSO_CONSUMADO;IMPUTACION;MUNICIPIO;RUPTURA;TOTAL_VICTIMAS;Rural;DENSIDAD_POBLACIONAL
2019;2019;SI;SI;FEMINICIDIO ART. 104A C.P. AGRAVADO POR COMETERSE EN PRESENCIA DE UNA PERSONA INTEGRANTE DE LA UNIDAD DOMESTICA. ART. 104B L.E;BOGOTÁ, D. C.;JUVENTUD 18 - 28;NO;SI;BOGOTÁ, D.C.;NO;1;0;7497976
2019;2019;SI;NO;FEMINICIDIO ART. 104A C.P.;Antioquia;JUVENTUD 18 - 28;SI;SI;GUARNE;NO;1;1;53295
2019;2019;SI;SI;FEMINICIDIO ART. 104A C.P.;BOGOTÁ, D. C.;ADULTEZ 29 - 59;NO;SI;BOGOTÁ, D.C.;SI;1;0;7497976
2020;2012;SI;NO;FEMINICIDIO ART. 104A C.P.;Antioquia;ADULTEZ 29 - 59;NO;SI;MEDELLÍN;NO;1;0;2455072
2020;2012;SI;NO;FEMINICIDIO ART. 104A C.P.;Antioquia;ADULTEZ 29 - 59;NO;SI;MEDELLÍN;NO;1;0;2455072
2020;2020;NO;NO;FEMINICIDIO ART. 104A C.P.;BOGOTÁ, D. C.;ADOLESCENTE 14 - 17;NO;SI;BOGOTÁ, D.C.;NO;1;0;7497976
2020;2020;NO;NO;FEMINICIDIO ART. 104A C.P.;BOGOTÁ, D. C.;ADULTEZ 29 - 59;NO;SI;BOGOTÁ, D.C.;NO;1;0;7497976
2020;2020;NO;NO;FEMINICIDIO ART. 104A C.P.;Caquetá;ADULTEZ 29 - 59;SI;SI;SAN VICENTE DEL CAGUÁN;NO;1;1;50053
2020;2020;NO;NO;FEMINICIDIO ART. 104A C.P.;Casanare;JUVENTUD 18 - 28;SI;SI;YOPAL;NO;1;0;162506
2020;2020;NO;NO;FEMINICIDIO ART. 104A C.P.;Cauca;ADULTEZ 29 - 59;SI;SI;BUENOS AIRES;NO;1;1;30778
2020;2020;NO;NO;FEMINICIDIO ART. 104A C.P.;Cesar;ADULTEZ 29 - 59;SI;SI;VALLEDUPAR;NO;1;0;501742
2020;2020;NO;NO;FEMINICIDIO ART. 104A C.P.;Cesar;JUVENTUD 18 - 28;SI;SI;VALLEDUPAR;NO;1;0;501742
2020;2020;NO;NO;FEMINICIDIO ART. 104A C.P.;Huila;ADOLESCENTE 14 - 17;NO;SI;ACEVEDO;NO;1;1;24253
2020;2020;NO;NO;FEMINICIDIO ART. 104A C.P.;Huila;ADOLESCENTE 14 - 17;SI;SI;ACEVEDO;NO;1;1;24253
2020;2020;NO;NO;FEMINICIDIO ART. 104A C.P.;Huila;JUVENTUD 18 - 28;NO;SI;PITALITO;NO;1;1;121106
2020;2020;NO;NO;FEMINICIDIO ART. 104A C.P.;La Guajira;JUVENTUD 18 - 28;NO;SI;RIOHACHA;NO;1;0;177213
2020;2020;NO;NO;FEMINICIDIO ART. 104A C.P.;Meta;JUVENTUD 18 - 28;SI;SI;VILLAVICENCIO;NO;1;0;535328
2020;2020;NO;NO;FEMINICIDIO ART. 104A C.P.;Santander;ADULTO MAYOR DE 60;SI;SI;BUCARAMANGA;NO;1;0;588404
2020;2020;NO;NO;FEMINICIDIO ART. 104A C.P.;Tolima;ADULTEZ 29 - 59;NO;SI;PLANADAS;NO;1;1;25649
2020;2020;NO;NO;FEMINICIDIO ART. 104A C.P.;Tolima;ADULTEZ 29 - 59;SI;SI;GUAMO;NO;1;1;33059
2020;2020;NO;NO;FEMINICIDIO ART. 104A C.P.;Tolima;INFANCIA 6 - 11;NO;SI;PLANADAS;NO;1;1;25649
2020;2020;NO;NO;FEMINICIDIO ART. 104A C.P.;Tolima;JUVENTUD 18 - 28;NO;SI;PLANADAS;NO;1;1;25649
2020;2020;NO;NO;FEMINICIDIO ART. 104A C.P.;Valle del Cauca;ADULTEZ 29 - 59;SI;SI;ALCALÁ;NO;1;1;14125
2020;2020;NO;NO;FEMINICIDIO ART. 104A C.P.;Valle del Cauca;ADULTEZ 29 - 59;SI;SI;CALI;NO;1;0;2235750
2020;2020;NO;NO;FEMINICIDIO ART. 104A C.P.;Valle del Cauca;ADULTEZ 29 - 59;SI;SI;CARTAGO;NO;1;1;134792
2020;2020;NO;NO;FEMINICIDIO ART. 104A C.P. AGRAVADO NUM. 1, 3, 5, 7 Y 8 DEL ART. 104. ART. 104B L.G;Atlántico;ADULTEZ 29 - 59;NO;SI;BARRANQUILLA;NO;1;0;1224588
2020;2020;NO;NO;FEMINICIDIO ART. 104A C.P. AGRAVADO NUM. 1, 3, 5, 7 Y 8 DEL ART. 104. ART. 104B L.G;Caldas;ADULTEZ 29 - 59;NO;SI;LA DORADA;NO;1;1;70945
2020;2020;NO;NO;FEMINICIDIO ART. 104A C.P. AGRAVADO NUM. 1, 3, 5, 7 Y 8 DEL ART. 104. ART. 104B L.G;Chocó;ADULTEZ 29 - 59;NO;SI;QUIBDO;NO;1;0;127679
2020;2020;NO;NO;FEMINICIDIO ART. 104A C.P. AGRAVADO NUM. 1, 3, 5, 7 Y 8 DEL ART. 104. ART. 104B L.G;Huila;ADULTEZ 29 - 59;NO;SI;GARZÓN;NO;1;1;70967
2020;2020;NO;NO;FEMINICIDIO ART. 104A C.P. AGRAVADO NUM. 1, 3, 5, 7 Y 8 DEL ART. 104. ART. 104B L.G;Meta;JUVENTUD 18 - 28;NO;SI;VILLAVICENCIO;NO;1;0;535328
2020;2020;NO;NO;FEMINICIDIO ART. 104A C.P. AGRAVADO POR VICTIMA MENOR DE 18 AÑOS, MAYOR DE 60 O EMBARAZO. ART. 104B L.B;Antioquia;ADOLESCENTE 14 - 17;SI;SI;CIUDAD BOLÍVAR;NO;1;1;25965
2020;2020;NO;SI;FEMINICIDIO ART. 104A C.P.;Antioquia;ADULTEZ 29 - 59;NO;SI;GIRARDOTA;NO;1;1;50020
2020;2020;NO;SI;FEMINICIDIO ART. 104A C.P.;Antioquia;ADULTEZ 29 - 59;SI;SI;MEDELLÍN;NO;1;0;2455072
2020;2020;NO;SI;FEMINICIDIO ART. 104A C.P.;Antioquia;JUVENTUD 18 - 28;NO;SI;BETULIA;NO;1;1;15464
2020;2020;NO;SI;FEMINICIDIO ART. 104A C.P.;Atlántico;ADOLESCENTE 14 - 17;SI;SI;BARRANQUILLA;NO;1;0;1224588
2020;2020;NO;SI;FEMINICIDIO ART. 104A C.P.;Atlántico;JUVENTUD 18 - 28;SI;SI;BARRANQUILLA;NO;1;0;1224588
2020;2020;NO;SI;FEMINICIDIO ART. 104A C.P.;BOGOTÁ, D. C.;JUVENTUD 18 - 28;SI;SI;BOGOTÁ, D.C.;NO;1;0;7497976
2020;2020;NO;SI;FEMINICIDIO ART. 104A C.P.;BOGOTÁ, D. C.;ADULTEZ 29 - 59;SI;SI;BOGOTÁ, D.C.;NO;1;0;7497976
2020;2020;NO;SI;FEMINICIDIO ART. 104A C.P.;BOGOTÁ, D. C.;ADULTEZ 29 - 59;SI;SI;BOGOTÁ, D.C.;NO;1;0;7497976
2020;2020;NO;SI;FEMINICIDIO ART. 104A C.P.;Bolívar;ADULTEZ 29 - 59;SI;SI;CARTAGENA;NO;1;0;987889
2020;2020;NO;SI;FEMINICIDIO ART. 104A C.P.;Bolívar;ADULTO MAYOR DE 60;SI;SI;CARTAGENA;NO;1;0;987889
2020;2020;NO;SI;FEMINICIDIO ART. 104A C.P.;Bolívar;JUVENTUD 18 - 28;SI;SI;CARTAGENA;NO;1;0;987889
2020;2020;NO;SI;FEMINICIDIO ART. 104A C.P.;Boyaca;ADULTEZ 29 - 59;NO;SI;DUITAMA;NO;1;1;119717
2020;2020;NO;SI;FEMINICIDIO ART. 104A C.P.;Caldas;JUVENTUD 18 - 28;SI;SI;MARMATO;NO;1;1;8768
2020;2020;NO;SI;FEMINICIDIO ART. 104A C.P.;Cesar;ADOLESCENTE 14 - 17;SI;SI;AGUSTÍN CODAZZI;NO;1;1;58564
2020;2020;NO;SI;FEMINICIDIO ART. 104A C.P.;Cundinamarca;ADULTO MAYOR DE 60;NO;SI;SUESCA;NO;1;1;15912
2020;2020;NO;SI;FEMINICIDIO ART. 104A C.P.;Cundinamarca;JUVENTUD 18 - 28;NO;SI;SUESCA;NO;1;1;15912
2020;2020;NO;SI;FEMINICIDIO ART. 104A C.P.;Huila;JUVENTUD 18 - 28;SI;SI;NEIVA;NO;1;0;359332
2020;2020;NO;SI;FEMINICIDIO ART. 104A C.P.;Meta;ADULTEZ 29 - 59;SI;SI;GRANADA;NO;1;1;10525
2020;2020;NO;SI;FEMINICIDIO ART. 104A C.P.;Nariño;ADULTO MAYOR DE 60;NO;SI;COLÓN;NO;1;1;8549
2020;2020;NO;SI;FEMINICIDIO ART. 104A C.P.;Nariño;INFANCIA 6 - 11;SI;SI;COLÓN;NO;1;1;8549
2020;2020;NO;SI;FEMINICIDIO ART. 104A C.P.;Santander;JUVENTUD 18 - 28;NO;SI;BUCARAMANGA;NO;1;0;588404
2020;2020;NO;SI;FEMINICIDIO ART. 104A C.P.;Santander;JUVENTUD 18 - 28;NO;SI;GIRÓN;NO;1;1;154249
2020;2020;NO;SI;FEMINICIDIO ART. 104A C.P.;Santander;JUVENTUD 18 - 28;SI;SI;LANDÁZURI;NO;1;1;10262
2020;2020;NO;SI;FEMINICIDIO ART. 104A C.P.;Tolima;ADULTEZ 29 - 59;NO;SI;IBAGUÉ;NO;1;0;532851
2020;2020;NO;SI;FEMINICIDIO ART. 104A C.P.;Valle del Cauca;ADULTEZ 29 - 59;NO;SI;CALI;NO;1;0;2235750
2020;2020;NO;SI;FEMINICIDIO ART. 104A C.P.;Valle del Cauca;JUVENTUD 18 - 28;SI;SI;CALI;NO;1;0;2235750
2020;2020;NO;SI;FEMINICIDIO ART. 104A C.P. AGRAVADO POR AGRESION SEXUAL, FISICA O PSICOLOGICA. ART. 104B L.F;Tolima;ADULTEZ 29 - 59;NO;SI;IBAGUÉ;NO;1;0;532851
2020;2020;NO;SI;FEMINICIDIO ART. 104A C.P. AGRAVADO POR VICTIMA MENOR DE 18 AÑOS, MAYOR DE 60 O EMBARAZO. ART. 104B L.B;Valle del Cauca;ADOLESCENTE 14 - 17;NO;SI;TULUÁ;NO;1;1;214341
2020;2020;SI;NO;FEMINICIDIO ART. 104A C.P.;Antioquia;ADOLESCENTE 14 - 17;NO;SI;MEDELLÍN;NO;1;0;2455072
2020;2020;SI;NO;FEMINICIDIO ART. 104A C.P.;Antioquia;ADULTEZ 29 - 59;SI;SI;MEDELLÍN;NO;1;0;2455072
2020;2020;SI;NO;FEMINICIDIO ART. 104A C.P.;Antioquia;ADULTEZ 29 - 59;SI;SI;MEDELLÍN;NO;1;0;2455072
2020;2020;SI;NO;FEMINICIDIO ART. 104A C.P.;Antioquia;ADULTEZ 29 - 59;SI;SI;BELLO;NO;1;1;530371
2020;2020;SI;NO;FEMINICIDIO ART. 104A C.P.;Antioquia;JUVENTUD 18 - 28;NO;SI;COPACABANA;NO;1;1;75563
2020;2020;SI;NO;FEMINICIDIO ART. 104A C.P.;Arauca;ADULTEZ 29 - 59;NO;SI;ARAUCA;NO;1;0;80720
2020;2020;SI;NO;FEMINICIDIO ART. 104A C.P.;Atlántico;JUVENTUD 18 - 28;NO;SI;SOLEDAD;NO;1;1;620772
2020;2020;SI;NO;FEMINICIDIO ART. 104A C.P.;Atlántico;ADOLESCENTE 14 - 17;SI;SI;BARRANQUILLA;NO;1;0;1224588
2020;2020;SI;NO;FEMINICIDIO ART. 104A C.P.;Atlántico;ADULTEZ 29 - 59;NO;SI;BARRANQUILLA;NO;1;0;1224588
2020;2020;SI;NO;FEMINICIDIO ART. 104A C.P.;Atlántico;ADULTEZ 29 - 59;NO;SI;SANTO TOMÁS;NO;1;1;28731
2020;2020;SI;NO;FEMINICIDIO ART. 104A C.P.;Atlántico;JUVENTUD 18 - 28;NO;SI;BARRANQUILLA;NO;1;0;1224588
2020;2020;SI;NO;FEMINICIDIO ART. 104A C.P.;Atlántico;JUVENTUD 18 - 28;NO;SI;MALAMBO;NO;1;1;122859
2020;2020;SI;NO;FEMINICIDIO ART. 104A C.P.;Atlántico;JUVENTUD 18 - 28;SI;SI;BARRANQUILLA;NO;1;0;1224588
2020;2020;SI;NO;FEMINICIDIO ART. 104A C.P.;Atlántico;JUVENTUD 18 - 28;SI;SI;BARRANQUILLA;NO;1;0;1224588
2020;2020;SI;NO;FEMINICIDIO ART. 104A C.P.;Atlántico;JUVENTUD 18 - 28;SI;SI;BARRANQUILLA;NO;1;0;1224588
2020;2020;SI;NO;FEMINICIDIO ART. 104A C.P.;BOGOTÁ, D. C.;ADULTEZ 29 - 59;SI;SI;BOGOTÁ, D.C.;NO;1;0;7497976
2020;2020;SI;NO;FEMINICIDIO ART. 104A C.P.;BOGOTÁ, D. C.;ADULTO MAYOR DE 60;SI;SI;BOGOTÁ, D.C.;NO;1;0;7497976
2020;2020;SI;NO;FEMINICIDIO ART. 104A C.P.;Bolívar;ADOLESCENTE 14 - 17;SI;SI;ARJONA;NO;1;1;67741
2020;2020;SI;NO;FEMINICIDIO ART. 104A C.P.;Bolívar;ADOLESCENTE 14 - 17;SI;SI;MAHATES;NO;1;1;26961
2020;2020;SI;NO;FEMINICIDIO ART. 104A C.P.;Bolívar;ADULTEZ 29 - 59;NO;SI;CARTAGENA;NO;1;0;987889
2020;2020;SI;NO;FEMINICIDIO ART. 104A C.P.;Bolívar;ADULTEZ 29 - 59;SI;SI;ALTOS DEL ROSARIO;NO;1;1;10681
2020;2020;SI;NO;FEMINICIDIO ART. 104A C.P.;Bolívar;JUVENTUD 18 - 28;NO;SI;CARTAGENA;NO;1;0;987889
2020;2020;SI;NO;FEMINICIDIO ART. 104A C.P.;Boyaca;JUVENTUD 18 - 28;NO;SI;OTANCHE;NO;1;1;7991
2020;2020;SI;NO;FEMINICIDIO ART. 104A C.P.;Casanare;ADULTEZ 29 - 59;SI;SI;MANÍ;NO;1;1;16744
2020;2020;SI;NO;FEMINICIDIO ART. 104A C.P.;Casanare;ADULTEZ 29 - 59;SI;SI;MANÍ;NO;1;1;16744
2020;2020;SI;NO;FEMINICIDIO ART. 104A C.P.;Casanare;JUVENTUD 18 - 28;SI;SI;MANÍ;NO;1;1;16744
2020;2020;SI;NO;FEMINICIDIO ART. 104A C.P.;Cauca;ADULTEZ 29 - 59;SI;SI;ARGELIA;NO;1;1;7843
2020;2020;SI;NO;FEMINICIDIO ART. 104A C.P.;Cesar;ADULTEZ 29 - 59;NO;SI;SAN ALBERTO;NO;1;1;25119
2020;2020;SI;NO;FEMINICIDIO ART. 104A C.P.;Cesar;ADULTEZ 29 - 59;SI;SI;AGUSTÍN CODAZZI;NO;1;1;58564
2020;2020;SI;NO;FEMINICIDIO ART. 104A C.P.;Cesar;PRE-ADOLESCENTE 12 - 13;SI;SI;CHIRIGUANÁ;NO;1;1;26465
2020;2020;SI;NO;FEMINICIDIO ART. 104A C.P.;Cundinamarca;ADULTEZ 29 - 59;NO;SI;GIRARDOT;NO;1;1;94810
2020;2020;SI;NO;FEMINICIDIO ART. 104A C.P.;Cundinamarca;ADULTEZ 29 - 59;NO;SI;SUSA;NO;1;1;6149
2020;2020;SI;NO;FEMINICIDIO ART. 104A C.P.;Cundinamarca;ADULTEZ 29 - 59;NO;SI;ZIPAQUIRÁ;NO;1;1;120816
2020;2020;SI;NO;FEMINICIDIO ART. 104A C.P.;Huila;ADULTEZ 29 - 59;NO;SI;SUAZA;NO;1;1;21171
2020;2020;SI;NO;FEMINICIDIO ART. 104A C.P.;Huila;JUVENTUD 18 - 28;NO;SI;CAMPOALEGRE;NO;1;1;30854
2020;2020;SI;NO;FEMINICIDIO ART. 104A C.P.;La Guajira;JUVENTUD 18 - 28;NO;SI;MAICAO;NO;1;1;161216
2020;2020;SI;NO;FEMINICIDIO ART. 104A C.P.;Magdalena;ADULTEZ 29 - 59;NO;SI;CIÉNAGA;NO;1;1;117834
2020;2020;SI;NO;FEMINICIDIO ART. 104A C.P.;Magdalena;ADULTEZ 29 - 59;SI;SI;CIÉNAGA;NO;1;1;117834
2020;2020;SI;NO;FEMINICIDIO ART. 104A C.P.;Magdalena;JUVENTUD 18 - 28;SI;SI;SANTA MARTA;NO;1;0;509999
2020;2020;SI;NO;FEMINICIDIO ART. 104A C.P.;Meta;ADULTEZ 29 - 59;NO;SI;GRANADA;NO;1;1;10525
2020;2020;SI;NO;FEMINICIDIO ART. 104A C.P.;Nariño;JUVENTUD 18 - 28;NO;SI;SANDONÁ;NO;1;1;21330
2020;2020;SI;NO;FEMINICIDIO ART. 104A C.P.;Putumayo;ADULTEZ 29 - 59;NO;SI;ORITO;NO;1;1;36594
2020;2020;SI;NO;FEMINICIDIO ART. 104A C.P.;Putumayo;ADULTEZ 29 - 59;NO;SI;VALLE DEL GUAMUEZ;NO;1;1;32828
2020;2020;SI;NO;FEMINICIDIO ART. 104A C.P.;Putumayo;ADULTEZ 29 - 59;SI;SI;MOCOA;NO;1;0;54177
2020;2020;SI;NO;FEMINICIDIO ART. 104A C.P.;Putumayo;JUVENTUD 18 - 28;SI;SI;ORITO;NO;1;1;36594
2020;2020;SI;NO;FEMINICIDIO ART. 104A C.P.;Risaralda;ADULTEZ 29 - 59;NO;SI;PEREIRA;NO;1;0;469876
2020;2020;SI;NO;FEMINICIDIO ART. 104A C.P.;Santander;ADULTEZ 29 - 59;NO;SI;BARRANCABERMEJA;NO;1;1;205521
2020;2020;SI;NO;FEMINICIDIO ART. 104A C.P.;Santander;ADULTEZ 29 - 59;NO;SI;BUCARAMANGA;NO;1;0;588404
2020;2020;SI;NO;FEMINICIDIO ART. 104A C.P.;Santander;ADULTEZ 29 - 59;NO;SI;FLORIDABLANCA;NO;1;1;296324
2020;2020;SI;NO;FEMINICIDIO ART. 104A C.P.;Santander;ADULTEZ 29 - 59;NO;SI;PIEDECUESTA;NO;1;1;163821
2020;2020;SI;NO;FEMINICIDIO ART. 104A C.P.;Santander;JUVENTUD 18 - 28;NO;SI;BARRANCABERMEJA;NO;1;1;205521
2020;2020;SI;NO;FEMINICIDIO ART. 104A C.P.;Sucre;ADULTEZ 29 - 59;SI;SI;SINCELEJO;NO;1;0;282094
2020;2020;SI;NO;FEMINICIDIO ART. 104A C.P.;Sucre;JUVENTUD 18 - 28;SI;SI;SAN PEDRO;NO;1;1;18331
2020;2020;SI;NO;FEMINICIDIO ART. 104A C.P.;Tolima;ADULTEZ 29 - 59;NO;SI;CARMEN DE APICALÁ;NO;1;1;9968
2020;2020;SI;NO;FEMINICIDIO ART. 104A C.P.;Tolima;ADULTEZ 29 - 59;NO;SI;FLANDES;NO;1;1;28333
2020;2020;SI;NO;FEMINICIDIO ART. 104A C.P.;Tolima;JUVENTUD 18 - 28;NO;SI;FLANDES;NO;1;1;28333
2020;2020;SI;NO;FEMINICIDIO ART. 104A C.P.;Tolima;JUVENTUD 18 - 28;NO;SI;IBAGUÉ;NO;1;0;532851
2020;2020;SI;NO;FEMINICIDIO ART. 104A C.P.;Valle del Cauca;ADOLESCENTE 14 - 17;SI;SI;LA CUMBRE;NO;1;1;16005
2020;2020;SI;NO;FEMINICIDIO ART. 104A C.P.;Valle del Cauca;ADULTEZ 29 - 59;NO;SI;BUENAVENTURA;NO;1;1;309358
2020;2020;SI;NO;FEMINICIDIO ART. 104A C.P.;Valle del Cauca;ADULTO MAYOR DE 60;NO;SI;BUENAVENTURA;NO;1;1;309358
2020;2020;SI;NO;FEMINICIDIO ART. 104A C.P.;Valle del Cauca;JUVENTUD 18 - 28;SI;SI;CALI;NO;1;0;2235750
2020;2020;SI;NO;FEMINICIDIO ART. 104A C.P.;Valle del Cauca;JUVENTUD 18 - 28;SI;SI;LA CUMBRE;NO;1;1;16005
2020;2020;SI;NO;FEMINICIDIO ART. 104A C.P.;Valle del Cauca;ADULTEZ 29 - 59;NO;SI;CALI;NO;1;0;2235750
2020;2020;SI;NO;FEMINICIDIO ART. 104A C.P. AGRAVADO NUM. 1, 3, 5, 7 Y 8 DEL ART. 104. ART. 104B L.G;Amazonas;JUVENTUD 18 - 28;NO;SI;LETICIA;NO;1;1;46753
2020;2020;SI;NO;FEMINICIDIO ART. 104A C.P. AGRAVADO NUM. 1, 3, 5, 7 Y 8 DEL ART. 104. ART. 104B L.G;Antioquia;ADULTEZ 29 - 59;SI;SI;CONCORDIA;NO;1;1;21205
2020;2020;SI;NO;FEMINICIDIO ART. 104A C.P. AGRAVADO NUM. 1, 3, 5, 7 Y 8 DEL ART. 104. ART. 104B L.G;Antioquia;JUVENTUD 18 - 28;NO;SI;ANDES;NO;1;1;42726
2020;2020;SI;NO;FEMINICIDIO ART. 104A C.P. AGRAVADO NUM. 1, 3, 5, 7 Y 8 DEL ART. 104. ART. 104B L.G;Atlántico;JUVENTUD 18 - 28;SI;SI;BARRANQUILLA;NO;1;0;1224588
2020;2020;SI;NO;FEMINICIDIO ART. 104A C.P. AGRAVADO NUM. 1, 3, 5, 7 Y 8 DEL ART. 104. ART. 104B L.G;BOGOTÁ, D. C.;ADULTEZ 29 - 59;NO;SI;BOGOTÁ, D.C.;NO;1;0;7497976
2020;2020;SI;NO;FEMINICIDIO ART. 104A C.P. AGRAVADO NUM. 1, 3, 5, 7 Y 8 DEL ART. 104. ART. 104B L.G;BOGOTÁ, D. C.;JUVENTUD 18 - 28;NO;SI;BOGOTÁ, D.C.;NO;1;0;7497976
2020;2020;SI;NO;FEMINICIDIO ART. 104A C.P. AGRAVADO NUM. 1, 3, 5, 7 Y 8 DEL ART. 104. ART. 104B L.G;Cundinamarca;JUVENTUD 18 - 28;SI;SI;SUBACHOQUE;NO;1;1;15049
2020;2020;SI;NO;FEMINICIDIO ART. 104A C.P. AGRAVADO NUM. 1, 3, 5, 7 Y 8 DEL ART. 104. ART. 104B L.G;Guaviare;JUVENTUD 18 - 28;NO;SI;EL RETORNO;NO;1;1;12917
2020;2020;SI;NO;FEMINICIDIO ART. 104A C.P. AGRAVADO NUM. 1, 3, 5, 7 Y 8 DEL ART. 104. ART. 104B L.G;Magdalena;ADULTEZ 29 - 59;NO;SI;SANTA MARTA;NO;1;0;509999
2020;2020;SI;NO;FEMINICIDIO ART. 104A C.P. AGRAVADO NUM. 1, 3, 5, 7 Y 8 DEL ART. 104. ART. 104B L.G;Magdalena;ADULTEZ 29 - 59;SI;SI;PLATO;NO;1;1;59543
2020;2020;SI;NO;FEMINICIDIO ART. 104A C.P. AGRAVADO NUM. 1, 3, 5, 7 Y 8 DEL ART. 104. ART. 104B L.G;Nariño;ADULTEZ 29 - 59;NO;SI;PASTO;NO;1;0;393041
2020;2020;SI;NO;FEMINICIDIO ART. 104A C.P. AGRAVADO NUM. 1, 3, 5, 7 Y 8 DEL ART. 104. ART. 104B L.G;Santander;JUVENTUD 18 - 28;NO;SI;BARRANCABERMEJA;NO;1;1;205521
2020;2020;SI;NO;FEMINICIDIO ART. 104A C.P. AGRAVADO NUM. 1, 3, 5, 7 Y 8 DEL ART. 104. ART. 104B L.G;Tolima;ADULTEZ 29 - 59;NO;SI;IBAGUÉ;NO;1;0;532851
2020;2020;SI;NO;FEMINICIDIO ART. 104A C.P. AGRAVADO NUM. 1, 3, 5, 7 Y 8 DEL ART. 104. ART. 104B L.G;Valle del Cauca;JUVENTUD 18 - 28;NO;SI;GUADALAJARA DE BUGA;NO;1;1;126571
2020;2020;SI;NO;FEMINICIDIO ART. 104A C.P. AGRAVADO NUM. 1, 3, 5, 7 Y 8 DEL ART. 104. ART. 104B L.G;Valle del Cauca;JUVENTUD 18 - 28;SI;SI;BUENAVENTURA;NO;1;1;309358
2020;2020;SI;NO;FEMINICIDIO ART. 104A C.P. AGRAVADO NUM. 1, 3, 5, 7 Y 8 DEL ART. 104. ART. 104B L.G;Valle del Cauca;JUVENTUD 18 - 28;SI;SI;BUENAVENTURA;NO;1;1;309358
2020;2020;SI;NO;FEMINICIDIO ART. 104A C.P. AGRAVADO POR AGRESION SEXUAL, FISICA O PSICOLOGICA. ART. 104B L.F;BOGOTÁ, D. C.;ADULTEZ 29 - 59;NO;SI;BOGOTÁ, D.C.;NO;1;0;7497976
2020;2020;SI;NO;FEMINICIDIO ART. 104A C.P. AGRAVADO POR COMETERSE EN PRESENCIA DE UNA PERSONA INTEGRANTE DE LA UNIDAD DOMESTICA. ART. 104B L.E;Atlántico;ADULTEZ 29 - 59;NO;SI;SOLEDAD;NO;1;1;620772
2020;2020;SI;NO;FEMINICIDIO ART. 104A C.P. AGRAVADO POR COMETERSE EN PRESENCIA DE UNA PERSONA INTEGRANTE DE LA UNIDAD DOMESTICA. ART. 104B L.E;Atlántico;JUVENTUD 18 - 28;NO;SI;SOLEDAD;NO;1;1;620772
2020;2020;SI;NO;FEMINICIDIO ART. 104A C.P. AGRAVADO POR COMETERSE EN PRESENCIA DE UNA PERSONA INTEGRANTE DE LA UNIDAD DOMESTICA. ART. 104B L.E;Huila;ADULTEZ 29 - 59;NO;SI;NEIVA;NO;1;0;359332
2020;2020;SI;NO;FEMINICIDIO ART. 104A C.P. AGRAVADO POR CONCURSO DE PERSONAS. ART. 104B L.C;Chocó;ADULTEZ 29 - 59;NO;SI;NUQUÍ;NO;1;1;15554
2020;2020;SI;NO;FEMINICIDIO ART. 104A C.P. AGRAVADO POR CONCURSO DE PERSONAS. ART. 104B L.C;Meta;ADULTEZ 29 - 59;SI;SI;PUERTO GAITÁN;NO;1;1;39844
2020;2020;SI;NO;FEMINICIDIO ART. 104A C.P. AGRAVADO POR VICTIMA MENOR DE 18 AÑOS, MAYOR DE 60 O EMBARAZO. ART. 104B L.B;Antioquia;ADOLESCENTE 14 - 17;SI;SI;CAUCASIA;NO;1;1;87332
2020;2020;SI;NO;FEMINICIDIO ART. 104A C.P. AGRAVADO POR VICTIMA MENOR DE 18 AÑOS, MAYOR DE 60 O EMBARAZO. ART. 104B L.B;Cesar;ADOLESCENTE 14 - 17;NO;SI;AGUSTÍN CODAZZI;NO;1;1;58564
2020;2020;SI;NO;FEMINICIDIO ART. 104A C.P. AGRAVADO POR VICTIMA MENOR DE 18 AÑOS, MAYOR DE 60 O EMBARAZO. ART. 104B L.B;Cundinamarca;JUVENTUD 18 - 28;NO;SI;MOSQUERA;NO;1;1;117990
2020;2020;SI;NO;FEMINICIDIO ART. 104A C.P. AGRAVADO POR VICTIMA MENOR DE 18 AÑOS, MAYOR DE 60 O EMBARAZO. ART. 104B L.B;Magdalena;PRIMERA INFANCIA 0 - 5;NO;SI;SALAMINA;NO;1;1;19676
2020;2020;SI;SI;FEMINICIDIO ART. 104A C.P.;Antioquia;ADULTEZ 29 - 59;NO;SI;RIONEGRO;NO;1;1;131004
2020;2020;SI;SI;FEMINICIDIO ART. 104A C.P.;Antioquia;ADULTEZ 29 - 59;SI;SI;BELLO;NO;1;1;530371
2020;2020;SI;SI;FEMINICIDIO ART. 104A C.P.;Antioquia;PRE-ADOLESCENTE 12 - 13;SI;SI;CALDAS;NO;1;1;77358
2020;2020;SI;SI;FEMINICIDIO ART. 104A C.P.;Antioquia;ADULTEZ 29 - 59;NO;SI;LA PINTADA;NO;1;1;8309
2020;2020;SI;SI;FEMINICIDIO ART. 104A C.P.;Antioquia;ADULTEZ 29 - 59;NO;SI;MEDELLÍN;NO;1;0;2455072
2020;2020;SI;SI;FEMINICIDIO ART. 104A C.P.;Antioquia;JUVENTUD 18 - 28;NO;SI;MEDELLÍN;NO;1;0;2455072
2020;2020;SI;SI;FEMINICIDIO ART. 104A C.P.;Antioquia;JUVENTUD 18 - 28;SI;SI;RIONEGRO;NO;1;1;131004
